time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
10.320540,-0.987886,-0.944062,0.181468,0.188628
10.325542,-0.986965,-0.942920,0.185639,0.193719
10.330544,-0.986026,-0.942142,0.189375,0.196725
10.335546,-0.985068,-0.940953,0.193146,0.201291
10.340549,-0.984092,-0.940145,0.196256,0.203890
10.345551,-0.983104,-0.938916,0.198681,0.206788
10.350553,-0.982104,-0.938087,0.200516,0.208470
10.355555,-0.981099,-0.936833,0.201298,0.209449
10.360557,-0.980092,-0.935995,0.201356,0.209627
10.365559,-0.979087,-0.934739,0.200730,0.209021
10.370561,-0.978087,-0.933903,0.199400,0.208012
10.375563,-0.977096,-0.932659,0.197282,0.205568
10.380565,-0.976116,-0.931839,0.195266,0.203881
10.385567,-0.975146,-0.930621,0.192807,0.200956
10.390569,-0.974190,-0.929819,0.190187,0.198891
10.395571,-0.973248,-0.928633,0.187173,0.195240
10.400573,-0.972321,-0.927855,0.184144,0.192841
10.405575,-0.971411,-0.926706,0.180616,0.188620
10.410577,-0.970519,-0.925954,0.176770,0.185545
10.415579,-0.969648,-0.924851,0.172460,0.180465
10.420581,-0.968800,-0.924133,0.167468,0.176500
10.425583,-0.967979,-0.923087,0.161999,0.169967
10.430585,-0.967185,-0.922411,0.156939,0.165709
10.435587,-0.966414,-0.921428,0.152316,0.160067
10.440589,-0.965666,-0.920792,0.147646,0.156296
10.445591,-0.964944,-0.919866,0.142287,0.150018
10.450593,-0.964250,-0.919271,0.136359,0.145305
10.455595,-0.963586,-0.918413,0.130381,0.138060
10.460597,-0.962952,-0.917866,0.124728,0.133372
10.465599,-0.962344,-0.917079,0.119318,0.126825
10.470601,-0.961764,-0.916576,0.113898,0.122426
10.475603,-0.961211,-0.915855,0.108297,0.115746
10.480605,-0.960686,-0.915396,0.102803,0.111322
10.485607,-0.960189,-0.914741,0.096963,0.104458
10.490609,-0.959722,-0.914328,0.091131,0.099764
10.495611,-0.959285,-0.913744,0.085008,0.092519
10.500613,-0.958879,-0.913379,0.078572,0.087540
10.505615,-0.958506,-0.912870,0.071831,0.079422
10.510617,-0.958168,-0.912558,0.065008,0.073845
10.515619,-0.957862,-0.912130,0.058548,0.066049
10.520621,-0.957587,-0.911871,0.052684,0.061268
10.525623,-0.957341,-0.911517,0.046915,0.054283
10.530625,-0.957125,-0.911305,0.040833,0.049434
10.535627,-0.956938,-0.911023,0.034860,0.042266
10.540629,-0.956782,-0.910858,0.028955,0.037410
10.545631,-0.956654,-0.910647,0.023542,0.030849
10.550633,-0.956551,-0.910528,0.018363,0.026729
10.555635,-0.956475,-0.910380,0.013211,0.020523
10.560637,-0.956424,-0.910302,0.008175,0.016512
10.565639,-0.956398,-0.910215,0.003234,0.010515
10.570642,-0.956396,-0.910177,-0.001454,0.006610
10.575644,-0.956417,-0.910147,-0.005814,0.001379
10.580646,-0.956457,-0.910145,-0.009534,-0.001718
10.585648,-0.956515,-0.910164,-0.012925,-0.005787
10.590650,-0.956590,-0.910190,-0.016475,-0.008662
10.595652,-0.956682,-0.910249,-0.019642,-0.012514
10.600654,-0.956790,-0.910302,-0.022830,-0.015091
10.605656,-0.956913,-0.910400,-0.025984,-0.018863
10.610658,-0.957052,-0.910478,-0.028729,-0.021129
10.615660,-0.957204,-0.910611,-0.031539,-0.024406
10.620662,-0.957370,-0.910711,-0.034331,-0.026653
10.625664,-0.957550,-0.910877,-0.036991,-0.029799
10.630666,-0.957742,-0.910998,-0.039427,-0.031744
10.635668,-0.957947,-0.911195,-0.042029,-0.034755
10.640670,-0.958165,-0.911336,-0.044656,-0.036928
10.645672,-0.958395,-0.911563,-0.046620,-0.039382
10.650674,-0.958633,-0.911722,-0.048156,-0.040779
10.655676,-0.958877,-0.911969,-0.049353,-0.042037
10.660678,-0.959128,-0.912138,-0.050615,-0.043087
10.665680,-0.959385,-0.912400,-0.051856,-0.044571
10.670682,-0.959646,-0.912579,-0.052634,-0.045196
10.675684,-0.959912,-0.912852,-0.053499,-0.046192
10.680686,-0.960182,-0.913037,-0.054214,-0.046716
10.685688,-0.960454,-0.913319,-0.054672,-0.047251
10.690690,-0.960729,-0.913508,-0.055261,-0.047675
10.695692,-0.961008,-0.913796,-0.055912,-0.048361
10.700694,-0.961289,-0.913990,-0.056389,-0.048692
10.705696,-0.961573,-0.914283,-0.057420,-0.049674
10.710698,-0.961864,-0.914483,-0.058574,-0.050490
10.715700,-0.962160,-0.914789,-0.059723,-0.051964
10.720702,-0.962462,-0.914997,-0.060799,-0.052758
10.725704,-0.962769,-0.915316,-0.061740,-0.053881
10.730706,-0.963081,-0.915532,-0.062689,-0.054626
10.735708,-0.963396,-0.915862,-0.063152,-0.055257
10.740710,-0.963712,-0.916083,-0.063568,-0.055444
10.745712,-0.964032,-0.916417,-0.064084,-0.056090
10.750714,-0.964353,-0.916641,-0.064412,-0.056286
10.755716,-0.964675,-0.916979,-0.064564,-0.056438
10.760718,-0.964999,-0.917205,-0.064924,-0.056714
10.765720,-0.965325,-0.917546,-0.065233,-0.057092
10.770722,-0.965652,-0.917775,-0.065608,-0.057349
10.775724,-0.965980,-0.918120,-0.065669,-0.057546
10.780726,-0.966310,-0.918350,-0.066152,-0.057744
10.785728,-0.966643,-0.918698,-0.066909,-0.058588
10.790730,-0.966979,-0.918933,-0.067384,-0.058983
10.795732,-0.967317,-0.919288,-0.067647,-0.059287
10.800735,-0.967655,-0.919525,-0.067516,-0.059226
10.805737,-0.967992,-0.919880,-0.067434,-0.058975
10.810739,-0.968329,-0.920115,-0.067363,-0.058880
10.815741,-0.968665,-0.920468,-0.066929,-0.058390
10.820743,-0.968997,-0.920701,-0.065963,-0.057730
10.825745,-0.969324,-0.921045,-0.064809,-0.056293
10.830747,-0.969644,-0.921269,-0.063680,-0.055318
10.835749,-0.969960,-0.921598,-0.062867,-0.054204
10.840751,-0.970273,-0.921814,-0.062289,-0.053713
10.845753,-0.970581,-0.922135,-0.061364,-0.052670
10.850755,-0.970885,-0.922345,-0.060219,-0.051795
10.855757,-0.971184,-0.922653,-0.059675,-0.050806
10.860759,-0.971482,-0.922856,-0.059507,-0.050617
10.865761,-0.971779,-0.923159,-0.059645,-0.050761
10.870763,-0.972079,-0.923363,-0.060017,-0.051109
10.875765,-0.972379,-0.923670,-0.060021,-0.051152
10.880767,-0.972679,-0.923874,-0.060129,-0.051155
10.885769,-0.972981,-0.924182,-0.060565,-0.051463
10.890771,-0.973286,-0.924388,-0.061032,-0.051870
10.895773,-0.973591,-0.924699,-0.061126,-0.051996
10.900775,-0.973896,-0.924907,-0.060782,-0.051711
10.905777,-0.974199,-0.925217,-0.060604,-0.051413
10.910779,-0.974502,-0.925422,-0.060384,-0.051305
10.915781,-0.974803,-0.925729,-0.060074,-0.050897
10.920783,-0.975101,-0.925932,-0.059524,-0.050440
10.925785,-0.975397,-0.926234,-0.058947,-0.049760
10.930787,-0.975690,-0.926432,-0.058317,-0.049343
10.935789,-0.975979,-0.926726,-0.057337,-0.048159
10.940791,-0.976265,-0.926918,-0.057105,-0.047772
10.945793,-0.976550,-0.927205,-0.057111,-0.047756
10.950795,-0.976836,-0.927396,-0.057338,-0.047840
10.955797,-0.977124,-0.927684,-0.057747,-0.048201
10.960799,-0.977413,-0.927876,-0.057709,-0.048178
10.965801,-0.977700,-0.928165,-0.057421,-0.047893
10.970803,-0.977987,-0.928357,-0.057294,-0.047739
10.975805,-0.978274,-0.928643,-0.057382,-0.047655
10.980807,-0.978561,-0.928834,-0.057681,-0.047879
10.985809,-0.978851,-0.929122,-0.058010,-0.048333
10.990811,-0.979142,-0.929316,-0.058169,-0.048432
10.995813,-0.979432,-0.929606,-0.057822,-0.048111
11.000815,-0.979719,-0.929798,-0.057382,-0.047634
11.005817,-0.980005,-0.930083,-0.057000,-0.047168
11.010819,-0.980289,-0.930271,-0.056759,-0.046911
11.015821,-0.980573,-0.930552,-0.056861,-0.046786
11.020823,-0.980859,-0.930740,-0.057362,-0.047119
11.025826,-0.981148,-0.931024,-0.057903,-0.047751
11.030828,-0.981438,-0.931215,-0.058214,-0.047964
11.035830,-0.981731,-0.931504,-0.058679,-0.048598
11.040832,-0.982025,-0.931699,-0.059028,-0.048930
11.045834,-0.982321,-0.931993,-0.059167,-0.049154
11.050836,-0.982617,-0.932189,-0.059479,-0.049448
11.055838,-0.982915,-0.932486,-0.059679,-0.049607
11.060840,-0.983215,-0.932685,-0.060024,-0.049940
11.065842,-0.983516,-0.932985,-0.060289,-0.050281
11.070844,-0.983818,-0.933187,-0.060757,-0.050607
11.075846,-0.984124,-0.933492,-0.061482,-0.051401
11.080848,-0.984433,-0.933698,-0.062010,-0.051881
11.085850,-0.984744,-0.934010,-0.062358,-0.052305
11.090852,-0.985057,-0.934220,-0.062542,-0.052450
11.095854,-0.985370,-0.934535,-0.062853,-0.052728
11.100856,-0.985686,-0.934746,-0.063335,-0.053147
11.105858,-0.986003,-0.935066,-0.063437,-0.053409
11.110860,-0.986321,-0.935279,-0.063741,-0.053583
11.115862,-0.986642,-0.935602,-0.064371,-0.054274
11.120864,-0.986966,-0.935820,-0.065110,-0.054789
11.125866,-0.987295,-0.936151,-0.066171,-0.056010
11.130868,-0.987628,-0.936376,-0.067163,-0.056788
11.135870,-0.987968,-0.936719,-0.068330,-0.058026
11.140872,-0.988313,-0.936952,-0.069571,-0.059014
11.145874,-0.988664,-0.937308,-0.070375,-0.060143
11.150876,-0.989015,-0.937549,-0.070053,-0.059963
11.155878,-0.989364,-0.937908,-0.069818,-0.059578
11.160880,-0.989712,-0.938146,-0.069459,-0.059190
11.165882,-0.990059,-0.938501,-0.069103,-0.058798
11.170884,-0.990402,-0.938735,-0.068189,-0.058183
11.175886,-0.990738,-0.939081,-0.066619,-0.056379
11.180888,-0.991066,-0.939305,-0.064667,-0.054812
11.185890,-0.991382,-0.939629,-0.062347,-0.052096
11.190892,-0.991686,-0.939835,-0.059828,-0.050044
11.195894,-0.991977,-0.940129,-0.057044,-0.046742
11.200896,-0.992253,-0.940313,-0.053984,-0.044273
11.205898,-0.992514,-0.940571,-0.050827,-0.040389
11.210900,-0.992759,-0.940730,-0.047715,-0.037882
11.215902,-0.992987,-0.940949,-0.044513,-0.033974
11.220904,-0.993200,-0.941083,-0.041220,-0.031218
11.225906,-0.993397,-0.941263,-0.038000,-0.027400
11.230908,-0.993576,-0.941369,-0.034238,-0.024334
11.235910,-0.993734,-0.941505,-0.030031,-0.019351
11.240912,-0.993871,-0.941579,-0.025369,-0.015729
11.245914,-0.993982,-0.941661,-0.020148,-0.009470
11.250916,-0.994068,-0.941695,-0.015341,-0.005603
11.255919,-0.994129,-0.941717,-0.010087,0.000512
11.260921,-0.994163,-0.941711,-0.004541,0.004951
11.265923,-0.994169,-0.941668,0.000924,0.011532
11.270925,-0.994148,-0.941617,0.006297,0.015770
11.275927,-0.994101,-0.941510,0.011698,0.022214
11.280929,-0.994025,-0.941417,0.017527,0.026744
11.285931,-0.993919,-0.941242,0.023665,0.034131
11.290933,-0.993783,-0.941100,0.029449,0.038804
11.295935,-0.993619,-0.940854,0.035019,0.045439
11.300937,-0.993428,-0.940668,0.040273,0.049655
11.305939,-0.993211,-0.940358,0.045451,0.055779
11.310941,-0.992969,-0.940131,0.050405,0.059681
11.315943,-0.992703,-0.939762,0.054972,0.065143
11.320945,-0.992416,-0.939498,0.058889,0.068306
11.325947,-0.992112,-0.939080,0.062026,0.072077
11.330949,-0.991792,-0.938789,0.065292,0.074589
11.335951,-0.991457,-0.938335,0.068247,0.078045
11.340953,-0.991108,-0.938020,0.070869,0.080035
11.345955,-0.990745,-0.937534,0.073563,0.083042
11.350957,-0.990370,-0.937200,0.076133,0.085001
11.355959,-0.989982,-0.936685,0.078366,0.087648
11.360961,-0.989585,-0.936332,0.080226,0.089154
11.365963,-0.989180,-0.935794,0.081371,0.090540
11.370965,-0.988771,-0.935431,0.081839,0.090913
11.375967,-0.988362,-0.934886,0.081811,0.090845
11.380969,-0.987955,-0.934523,0.081168,0.090327
11.385971,-0.987552,-0.933983,0.080023,0.088937
11.390973,-0.987155,-0.933629,0.078858,0.087907
11.395975,-0.986764,-0.933104,0.078075,0.086682
11.400977,-0.986375,-0.932758,0.077610,0.086197
11.405979,-0.985989,-0.932242,0.076842,0.085259
11.410981,-0.985608,-0.931902,0.075720,0.084425
11.415983,-0.985234,-0.931399,0.074186,0.082557
11.420985,-0.984868,-0.931070,0.072472,0.081089
11.425987,-0.984512,-0.930589,0.070162,0.078440
11.430989,-0.984169,-0.930277,0.067422,0.076202
11.435991,-0.983841,-0.929827,0.064411,0.072523
11.440993,-0.983529,-0.929540,0.061209,0.069827
11.445995,-0.983232,-0.929128,0.058205,0.066065
11.450997,-0.982949,-0.928866,0.055492,0.063851
11.455999,-0.982680,-0.928490,0.052580,0.060275
11.461001,-0.982425,-0.928251,0.049923,0.058102
11.466003,-0.982184,-0.927909,0.047085,0.054597
11.471005,-0.981959,-0.927694,0.043527,0.051687
11.476007,-0.981752,-0.927392,0.040033,0.047441
11.481009,-0.981563,-0.927205,0.036137,0.044235
11.486012,-0.981394,-0.926949,0.032312,0.039499
11.491014,-0.981243,-0.926794,0.028814,0.036740
11.496016,-0.981110,-0.926583,0.025114,0.032222
11.501018,-0.980995,-0.926457,0.021585,0.029301
11.506020,-0.980898,-0.926289,0.018013,0.024976
11.511022,-0.980819,-0.926192,0.014337,0.021924
11.516024,-0.980759,-0.926070,0.010499,0.017341
11.521026,-0.980717,-0.926003,0.006923,0.014425
11.526028,-0.980693,-0.925925,0.003421,0.010303
11.531030,-0.980686,-0.925887,0.000050,0.007426
11.536032,-0.980695,-0.925850,-0.002978,0.003696
11.541034,-0.980717,-0.925837,-0.005333,0.001770
11.546036,-0.980751,-0.925832,-0.007977,-0.001298
11.551038,-0.980800,-0.925840,-0.010908,-0.003706
11.556040,-0.980863,-0.925869,-0.013617,-0.006937
11.561042,-0.980939,-0.925899,-0.016166,-0.009027
11.566044,-0.981027,-0.925959,-0.018513,-0.011879
11.571046,-0.981127,-0.926009,-0.021279,-0.014131
11.576048,-0.981242,-0.926100,-0.024021,-0.017461
11.581050,-0.981370,-0.926172,-0.026519,-0.019491
11.586052,-0.981509,-0.926295,-0.028795,-0.022309
11.591054,-0.981660,-0.926386,-0.031026,-0.024002
11.596056,-0.981821,-0.926535,-0.032989,-0.026554
11.601058,-0.981991,-0.926643,-0.034636,-0.027841
11.606060,-0.982169,-0.926814,-0.036320,-0.029927
11.611062,-0.982355,-0.926935,-0.037565,-0.030918
11.616064,-0.982547,-0.927124,-0.039100,-0.032699
11.621066,-0.982747,-0.927256,-0.040500,-0.033991
11.626068,-0.982951,-0.927462,-0.041062,-0.034757
11.631070,-0.983159,-0.927601,-0.042101,-0.035432
11.636072,-0.983374,-0.927817,-0.043539,-0.037226
11.641074,-0.983596,-0.927967,-0.044893,-0.038325
11.646076,-0.983824,-0.928200,-0.046146,-0.039844
11.651078,-0.984060,-0.928361,-0.047748,-0.041115
11.656080,-0.984303,-0.928611,-0.049147,-0.042922
11.661082,-0.984551,-0.928784,-0.049995,-0.043691
11.666084,-0.984803,-0.929048,-0.050609,-0.044442
11.671086,-0.985058,-0.929226,-0.051414,-0.044980
11.676088,-0.985318,-0.929498,-0.052213,-0.046030
11.681090,-0.985582,-0.929683,-0.053263,-0.046838
11.686092,-0.985850,-0.929966,-0.053695,-0.047608
11.691094,-0.986118,-0.930156,-0.053575,-0.047417
11.696096,-0.986385,-0.930440,-0.053131,-0.047073
11.701098,-0.986649,-0.930628,-0.052655,-0.046655
11.706100,-0.986911,-0.930907,-0.052331,-0.046361
11.711102,-0.987172,-0.931092,-0.051990,-0.046125
11.716105,-0.987429,-0.931368,-0.051179,-0.045304
11.721107,-0.987682,-0.931548,-0.050297,-0.044521
11.726109,-0.987932,-0.931814,-0.049544,-0.043597
11.731111,-0.988179,-0.931988,-0.049527,-0.043469
11.736113,-0.988426,-0.932249,-0.049439,-0.043522
11.741115,-0.988673,-0.932423,-0.049404,-0.043355
11.746117,-0.988921,-0.932684,-0.049758,-0.043772
11.751119,-0.989171,-0.932859,-0.050066,-0.044147
11.756121,-0.989422,-0.933124,-0.050329,-0.044380
11.761123,-0.989675,-0.933302,-0.050784,-0.044722
11.766125,-0.989930,-0.933572,-0.051036,-0.045176
11.771127,-0.990184,-0.933753,-0.050844,-0.044967
11.776129,-0.990439,-0.934022,-0.051289,-0.045310
11.781131,-0.990697,-0.934204,-0.051659,-0.045802
11.786133,-0.990955,-0.934479,-0.051197,-0.045452
11.791135,-0.991209,-0.934660,-0.050741,-0.045042
11.796137,-0.991461,-0.934929,-0.050213,-0.044402
11.801139,-0.991711,-0.935107,-0.050053,-0.044128
11.806141,-0.991962,-0.935372,-0.050126,-0.044303
11.811143,-0.992212,-0.935549,-0.050131,-0.044381
11.816145,-0.992464,-0.935816,-0.050285,-0.044446
11.821147,-0.992715,-0.935993,-0.050137,-0.044420
11.826149,-0.992964,-0.936259,-0.049600,-0.043916
11.831151,-0.993211,-0.936434,-0.049239,-0.043593
11.836153,-0.993456,-0.936695,-0.049025,-0.043329
11.841155,-0.993700,-0.936868,-0.048667,-0.043098
11.846157,-0.993941,-0.937126,-0.047727,-0.042225
11.851159,-0.994177,-0.937294,-0.046851,-0.041430
11.856161,-0.994409,-0.937541,-0.046140,-0.040693
11.861163,-0.994638,-0.937703,-0.045581,-0.040304
11.866165,-0.994864,-0.937943,-0.044895,-0.039500
11.871167,-0.995085,-0.938101,-0.043852,-0.038750
11.876169,-0.995301,-0.938330,-0.042560,-0.037232
11.881171,-0.995509,-0.938478,-0.041268,-0.036110
11.886173,-0.995714,-0.938693,-0.040675,-0.035272
11.891175,-0.995915,-0.938833,-0.040142,-0.034748
11.896177,-0.996115,-0.939041,-0.039948,-0.034589
11.901179,-0.996314,-0.939179,-0.039534,-0.034165
11.906181,-0.996509,-0.939383,-0.038760,-0.033423
11.911183,-0.996702,-0.939516,-0.038641,-0.033203
11.916185,-0.996897,-0.939716,-0.039156,-0.033626
11.921187,-0.997094,-0.939851,-0.039322,-0.034002
11.926189,-0.997289,-0.940054,-0.038968,-0.033595
11.931191,-0.997483,-0.940188,-0.038724,-0.033290
11.936193,-0.997678,-0.940388,-0.039054,-0.033553
11.941195,-0.997874,-0.940523,-0.039406,-0.033856
11.946198,-0.998072,-0.940727,-0.039576,-0.034152
11.951200,-0.998270,-0.940863,-0.039592,-0.034221
11.956202,-0.998468,-0.941069,-0.039689,-0.034264
11.961204,-0.998665,-0.941206,-0.039211,-0.033944
11.966206,-0.998860,-0.941408,-0.038717,-0.033354
11.971208,-0.999053,-0.941541,-0.038570,-0.033133
11.976210,-0.999245,-0.941740,-0.038178,-0.032955
11.981212,-0.999434,-0.941871,-0.037513,-0.032439
11.986214,-0.999619,-0.942064,-0.036732,-0.031405
11.991216,-0.999799,-0.942189,-0.035587,-0.030561
11.996218,-0.999974,-0.942369,-0.034663,-0.029360
12.001220,-1.000147,-0.942487,-0.034679,-0.029312
12.006222,-1.000321,-0.942663,-0.034740,-0.029374
12.011224,-1.000495,-0.942780,-0.034729,-0.029434
12.016226,-1.000668,-0.942957,-0.034640,-0.029354
12.021228,-1.000842,-0.943074,-0.034862,-0.029381
12.026230,-1.001018,-0.943252,-0.035412,-0.030081
12.031232,-1.001195,-0.943372,-0.035444,-0.030249
12.036234,-1.001373,-0.943554,-0.035821,-0.030567
12.041236,-1.001552,-0.943677,-0.035573,-0.030430
12.046238,-1.001728,-0.943858,-0.035102,-0.029805
12.051240,-1.001903,-0.943977,-0.034951,-0.029605
12.056242,-1.002078,-0.944155,-0.035224,-0.029895
12.061244,-1.002255,-0.944275,-0.035518,-0.030117
12.066246,-1.002433,-0.944455,-0.035551,-0.030165
12.071248,-1.002611,-0.944576,-0.035581,-0.030305
12.076250,-1.002788,-0.944757,-0.035457,-0.030034
12.081252,-1.002964,-0.944877,-0.035027,-0.029721
12.086254,-1.003137,-0.945054,-0.034374,-0.028987
12.091256,-1.003307,-0.945170,-0.033803,-0.028520
12.096258,-1.003475,-0.945339,-0.033292,-0.027798
12.101260,-1.003639,-0.945450,-0.032490,-0.027158
12.106262,-1.003797,-0.945610,-0.030891,-0.025437
12.111264,-1.003947,-0.945710,-0.029279,-0.024045
12.116266,-1.004088,-0.945850,-0.027528,-0.021917
12.121268,-1.004220,-0.945937,-0.025848,-0.020525
12.126270,-1.004344,-0.946056,-0.024103,-0.018346
12.131272,-1.004458,-0.946127,-0.021841,-0.016533
12.136274,-1.004560,-0.946221,-0.019285,-0.013524
12.141276,-1.004648,-0.946272,-0.016528,-0.011301
12.146278,-1.004721,-0.946333,-0.013371,-0.007492
12.151280,-1.004777,-0.946360,-0.009589,-0.004467
12.156282,-1.004814,-0.946377,-0.006003,0.000115
12.161284,-1.004833,-0.946374,-0.002297,0.003092
12.166286,-1.004833,-0.946346,0.001466,0.007851
12.171288,-1.004815,-0.946311,0.005206,0.010861
12.176291,-1.004776,-0.946236,0.009475,0.016021
12.181293,-1.004714,-0.946168,0.014441,0.020069
12.186295,-1.004628,-0.946036,0.019193,0.025860
12.191297,-1.004516,-0.945928,0.024523,0.030086
12.196299,-1.004377,-0.945734,0.030035,0.036843
12.201301,-1.004210,-0.945583,0.035610,0.041319
12.206303,-1.004014,-0.945321,0.041563,0.048374
12.211305,-1.003788,-0.945123,0.047777,0.053310
12.216307,-1.003530,-0.944787,0.054210,0.061116
12.221309,-1.003239,-0.944537,0.060738,0.066382
12.226311,-1.002916,-0.944123,0.067205,0.074230
12.231313,-1.002561,-0.943821,0.073508,0.079384
12.236315,-1.002175,-0.943330,0.079726,0.086921
12.241317,-1.001757,-0.942977,0.086058,0.092049
12.246319,-1.001308,-0.942409,0.092373,0.099768
12.251321,-1.000828,-0.942005,0.098618,0.104809
12.256323,-1.000317,-0.941361,0.104309,0.111969
12.261325,-0.999779,-0.940909,0.109739,0.116375
12.266327,-0.999214,-0.940197,0.115501,0.123309
12.271329,-0.998619,-0.939699,0.121182,0.127911
12.276331,-0.997996,-0.938918,0.126934,0.134951
12.281333,-0.997345,-0.938374,0.132338,0.139486
12.286335,-0.996668,-0.937524,0.137344,0.145593
12.291337,-0.995967,-0.936938,0.142084,0.149471
12.296339,-0.995243,-0.936030,0.146587,0.154937
12.301341,-0.994497,-0.935407,0.150740,0.158312
12.306343,-0.993732,-0.934448,0.154517,0.162857
12.311345,-0.992949,-0.933794,0.158117,0.165719
12.316347,-0.992148,-0.932791,0.161342,0.169722
12.321349,-0.991333,-0.932110,0.164061,0.171884
12.326351,-0.990505,-0.931072,0.166561,0.174900
12.331353,-0.989666,-0.930371,0.168657,0.176583
12.336355,-0.988817,-0.929307,0.170454,0.178783
12.341357,-0.987960,-0.928590,0.171917,0.180044
12.346359,-0.987097,-0.927507,0.173019,0.181316
12.351361,-0.986230,-0.926781,0.173684,0.181871
12.356363,-0.985360,-0.925689,0.173976,0.182339
12.361365,-0.984491,-0.924960,0.173539,0.182008
12.366367,-0.983627,-0.923870,0.172563,0.180851
12.371369,-0.982765,-0.923147,0.172007,0.180367
12.376371,-0.981908,-0.922066,0.170896,0.179192
12.381373,-0.981059,-0.921351,0.169328,0.177907
12.386375,-0.980218,-0.920288,0.167260,0.175548
12.391377,-0.979388,-0.919587,0.165108,0.173866
12.396379,-0.978570,-0.918550,0.162507,0.170753
12.401381,-0.977767,-0.917869,0.159379,0.168302
12.406384,-0.976979,-0.916867,0.156293,0.164457
12.411386,-0.976207,-0.916212,0.152983,0.161874
12.416388,-0.975454,-0.915250,0.149161,0.157294
12.421390,-0.974720,-0.914624,0.145256,0.154106
12.426392,-0.974005,-0.913708,0.141504,0.149528
12.431394,-0.973308,-0.913113,0.137763,0.146414
12.436396,-0.972632,-0.912244,0.133585,0.141531
12.441398,-0.971977,-0.911681,0.129415,0.138161
12.446400,-0.971342,-0.910862,0.125426,0.133409
12.451402,-0.970728,-0.910332,0.120993,0.130046
12.456404,-0.970137,-0.909563,0.116048,0.124038
12.461406,-0.969572,-0.909071,0.111115,0.120036
12.466408,-0.969030,-0.908362,0.106480,0.114363
