time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
2.500001,-0.000658,-0.000809,-0.001969,-0.002297
2.505001,-0.000668,-0.000822,-0.001939,-0.002271
2.510000,-0.000677,-0.000832,-0.001892,-0.002243
2.515000,-0.000687,-0.000845,-0.001825,-0.002178
2.520000,-0.000696,-0.000854,-0.001737,-0.002116
2.524999,-0.000704,-0.000866,-0.001635,-0.002003
2.529999,-0.000712,-0.000874,-0.001526,-0.001919
2.534999,-0.000719,-0.000885,-0.001419,-0.001792
2.539998,-0.000726,-0.000892,-0.001318,-0.001710
2.544998,-0.000732,-0.000902,-0.001228,-0.001598
2.549998,-0.000738,-0.000909,-0.001152,-0.001534
2.554997,-0.000744,-0.000918,-0.001095,-0.001459
2.559997,-0.000749,-0.000923,-0.001054,-0.001422
2.564996,-0.000754,-0.000932,-0.001025,-0.001385
2.569996,-0.000759,-0.000937,-0.001007,-0.001369
2.574996,-0.000764,-0.000946,-0.000993,-0.001355
2.579995,-0.000769,-0.000951,-0.000978,-0.001346
2.584995,-0.000774,-0.000959,-0.000961,-0.001329
2.589995,-0.000779,-0.000964,-0.000944,-0.001318
2.594994,-0.000783,-0.000972,-0.000926,-0.001300
2.599994,-0.000788,-0.000977,-0.000906,-0.001288
2.604994,-0.000792,-0.000985,-0.000883,-0.001264
2.609993,-0.000797,-0.000990,-0.000855,-0.001246
2.614993,-0.000801,-0.000998,-0.000824,-0.001213
2.619992,-0.000805,-0.001002,-0.000790,-0.001188
2.624992,-0.000809,-0.001009,-0.000754,-0.001150
2.629992,-0.000813,-0.001014,-0.000715,-0.001123
2.634991,-0.000816,-0.001021,-0.000668,-0.001075
2.639991,-0.000819,-0.001025,-0.000608,-0.001035
2.644991,-0.000822,-0.001031,-0.000531,-0.000956
2.649990,-0.000824,-0.001035,-0.000434,-0.000888
2.654990,-0.000826,-0.001040,-0.000318,-0.000762
2.659990,-0.000827,-0.001043,-0.000184,-0.000662
2.664989,-0.000828,-0.001046,-0.000041,-0.000496
2.669989,-0.000828,-0.001048,0.000103,-0.000381
2.674989,-0.000827,-0.001050,0.000239,-0.000213
2.679988,-0.000825,-0.001051,0.000357,-0.000113
2.684988,-0.000823,-0.001051,0.000455,0.000015
2.689987,-0.000821,-0.001051,0.000526,0.000080
2.694987,-0.000818,-0.001051,0.000569,0.000144
2.699987,-0.000815,-0.001050,0.000586,0.000165
2.704986,-0.000812,-0.001049,0.000582,0.000168
2.709986,-0.000809,-0.001048,0.000564,0.000156
2.714986,-0.000806,-0.001048,0.000538,0.000125
2.719985,-0.000804,-0.001047,0.000510,0.000100
2.724985,-0.000801,-0.001047,0.000484,0.000064
2.729985,-0.000799,-0.001046,0.000464,0.000044
2.734984,-0.000797,-0.001046,0.000451,0.000021
2.739984,-0.000794,-0.001046,0.000446,0.000012
2.744983,-0.000792,-0.001046,0.000449,0.000009
2.749983,-0.000790,-0.001046,0.000457,0.000013
2.754983,-0.000788,-0.001046,0.000466,0.000022
2.759982,-0.000785,-0.001046,0.000473,0.000027
2.764982,-0.000783,-0.001046,0.000475,0.000031
2.769982,-0.000780,-0.001045,0.000470,0.000028
2.774981,-0.000778,-0.001045,0.000459,0.000015
2.779981,-0.000776,-0.001045,0.000447,0.000003
2.784981,-0.000774,-0.001045,0.000437,-0.000013
2.789980,-0.000772,-0.001045,0.000431,-0.000021
2.794980,-0.000769,-0.001045,0.000428,-0.000029
2.799979,-0.000767,-0.001046,0.000426,-0.000032
2.804979,-0.000765,-0.001046,0.000425,-0.000037
2.809979,-0.000763,-0.001046,0.000426,-0.000038
2.814978,-0.000761,-0.001046,0.000430,-0.000038
2.819978,-0.000759,-0.001046,0.000439,-0.000035
2.824978,-0.000756,-0.001047,0.000455,-0.000023
2.829977,-0.000754,-0.001047,0.000481,-0.000008
2.834977,-0.000752,-0.001047,0.000521,0.000029
2.839977,-0.000749,-0.001046,0.000573,0.000066
2.844976,-0.000746,-0.001046,0.000635,0.000133
2.849976,-0.000742,-0.001045,0.000708,0.000185
2.854975,-0.000739,-0.001044,0.000789,0.000276
2.859975,-0.000734,-0.001043,0.000878,0.000344
2.864975,-0.000730,-0.001041,0.000971,0.000453
2.869974,-0.000725,-0.001039,0.001063,0.000527
2.874974,-0.000719,-0.001035,0.001149,0.000632
2.879974,-0.000713,-0.001033,0.001226,0.000696
2.884973,-0.000707,-0.001028,0.001295,0.000780
2.889973,-0.000700,-0.001025,0.001362,0.000832
2.894973,-0.000693,-0.001020,0.001436,0.000911
2.899972,-0.000686,-0.001016,0.001527,0.000975
2.904972,-0.000678,-0.001010,0.001640,0.001095
2.909971,-0.000669,-0.001006,0.001776,0.001194
2.914971,-0.000660,-0.000998,0.001933,0.001369
2.919971,-0.000649,-0.000993,0.002112,0.001502
2.924970,-0.000638,-0.000983,0.002310,0.001728
2.929970,-0.000626,-0.000976,0.002523,0.001893
2.934970,-0.000613,-0.000964,0.002743,0.002153
2.939969,-0.000598,-0.000955,0.002965,0.002331
2.944969,-0.000583,-0.000941,0.003180,0.002595
2.949969,-0.000566,-0.000930,0.003378,0.002761
2.954968,-0.000549,-0.000913,0.003547,0.002981
2.959968,-0.000531,-0.000901,0.003681,0.003100
2.964967,-0.000512,-0.000882,0.003782,0.003238
2.969967,-0.000493,-0.000869,0.003854,0.003305
2.974967,-0.000474,-0.000849,0.003899,0.003372
2.979966,-0.000454,-0.000836,0.003919,0.003395
2.984966,-0.000434,-0.000816,0.003921,0.003404
2.989966,-0.000415,-0.000802,0.003915,0.003399
2.994965,-0.000395,-0.000782,0.003907,0.003388
2.999965,-0.000376,-0.000768,0.003903,0.003381
3.004965,-0.000356,-0.000748,0.003904,0.003378
3.009964,-0.000337,-0.000734,0.003909,0.003380
3.014964,-0.000317,-0.000714,0.003914,0.003385
3.019964,-0.000298,-0.000700,0.003916,0.003387
3.024963,-0.000278,-0.000680,0.003913,0.003386
3.029963,-0.000259,-0.000667,0.003904,0.003380
3.034962,-0.000239,-0.000646,0.003888,0.003362
3.039962,-0.000220,-0.000633,0.003866,0.003346
3.044962,-0.000200,-0.000613,0.003838,0.003315
3.049961,-0.000181,-0.000600,0.003805,0.003290
3.054961,-0.000162,-0.000580,0.003767,0.003245
3.059961,-0.000144,-0.000567,0.003726,0.003212
3.064960,-0.000125,-0.000548,0.003685,0.003161
3.069960,-0.000107,-0.000535,0.003647,0.003127
3.074960,-0.000089,-0.000517,0.003612,0.003083
3.079959,-0.000071,-0.000504,0.003579,0.003056
3.084959,-0.000053,-0.000486,0.003545,0.003015
3.089958,-0.000035,-0.000474,0.003507,0.002986
3.094958,-0.000018,-0.000456,0.003463,0.002937
3.099958,-0.000001,-0.000444,0.003409,0.002899
3.104957,0.000016,-0.000427,0.003340,0.002825
3.109957,0.000032,-0.000416,0.003255,0.002765
3.114957,0.000048,-0.000400,0.003149,0.002651
3.119956,0.000064,-0.000389,0.003018,0.002556
3.124956,0.000078,-0.000374,0.002863,0.002382
3.129956,0.000092,-0.000365,0.002689,0.002249
3.134955,0.000105,-0.000352,0.002501,0.002029
3.139955,0.000117,-0.000344,0.002312,0.001877
3.144954,0.000128,-0.000333,0.002128,0.001652
3.149954,0.000138,-0.000326,0.001958,0.001509
3.154954,0.000148,-0.000318,0.001808,0.001317
3.159953,0.000156,-0.000313,0.001676,0.001205
3.164953,0.000164,-0.000306,0.001563,0.001061
3.169953,0.000172,-0.000301,0.001467,0.000979
3.174952,0.000179,-0.000296,0.001385,0.000874
3.179952,0.000186,-0.000292,0.001317,0.000817
3.184952,0.000192,-0.000288,0.001261,0.000744
3.189951,0.000198,-0.000285,0.001215,0.000706
3.194951,0.000204,-0.000281,0.001175,0.000659
3.199950,0.000210,-0.000278,0.001134,0.000630
3.204950,0.000215,-0.000274,0.001085,0.000580
3.209950,0.000221,-0.000272,0.001022,0.000538
3.214949,0.000225,-0.000269,0.000944,0.000457
3.219949,0.000230,-0.000267,0.000849,0.000389
3.224949,0.000234,-0.000265,0.000737,0.000268
3.229948,0.000237,-0.000264,0.000606,0.000172
3.234948,0.000240,-0.000263,0.000460,0.000008
3.239948,0.000242,-0.000263,0.000300,-0.000112
3.244947,0.000243,-0.000264,0.000127,-0.000309
3.249947,0.000243,-0.000266,-0.000060,-0.000451
3.254946,0.000242,-0.000269,-0.000256,-0.000678
3.259946,0.000240,-0.000272,-0.000460,-0.000836
3.264946,0.000237,-0.000277,-0.000668,-0.001081
3.269945,0.000233,-0.000282,-0.000875,-0.001245
3.274945,0.000228,-0.000290,-0.001079,-0.001489
3.279945,0.000222,-0.000296,-0.001277,-0.001647
3.284944,0.000215,-0.000306,-0.001465,-0.001876
3.289944,0.000207,-0.000314,-0.001639,-0.002018
3.294944,0.000198,-0.000326,-0.001798,-0.002215
3.299943,0.000189,-0.000335,-0.001940,-0.002333
3.304943,0.000179,-0.000350,-0.002060,-0.002486
3.309942,0.000168,-0.000360,-0.002157,-0.002569
3.314942,0.000157,-0.000375,-0.002235,-0.002668
3.319942,0.000146,-0.000386,-0.002297,-0.002721
3.324941,0.000134,-0.000403,-0.002345,-0.002781
3.329941,0.000122,-0.000414,-0.002385,-0.002813
3.334941,0.000110,-0.000431,-0.002424,-0.002855
3.339940,0.000098,-0.000442,-0.002464,-0.002884
3.344940,0.000086,-0.000460,-0.002506,-0.002929
3.349940,0.000073,-0.000471,-0.002548,-0.002961
3.354939,0.000060,-0.000489,-0.002587,-0.003007
3.359939,0.000047,-0.000501,-0.002621,-0.003035
3.364938,0.000034,-0.000519,-0.002646,-0.003067
3.369938,0.000021,-0.000532,-0.002658,-0.003079
3.374938,0.000007,-0.000550,-0.002658,-0.003082
3.379937,-0.000006,-0.000563,-0.002647,-0.003074
3.384937,-0.000019,-0.000581,-0.002624,-0.003049
3.389937,-0.000032,-0.000593,-0.002592,-0.003025
3.394936,-0.000045,-0.000611,-0.002550,-0.002977
3.399936,-0.000057,-0.000623,-0.002500,-0.002937
3.404936,-0.000070,-0.000641,-0.002441,-0.002867
3.409935,-0.000082,-0.000652,-0.002377,-0.002814
3.414935,-0.000093,-0.000669,-0.002313,-0.002732
3.419935,-0.000105,-0.000680,-0.002256,-0.002681
3.424934,-0.000116,-0.000696,-0.002211,-0.002616
3.429934,-0.000127,-0.000706,-0.002181,-0.002583
3.434933,-0.000138,-0.000721,-0.002167,-0.002554
3.439933,-0.000149,-0.000732,-0.002171,-0.002549
3.444933,-0.000160,-0.000747,-0.002188,-0.002561
3.449932,-0.000171,-0.000757,-0.002215,-0.002578
3.454932,-0.000182,-0.000773,-0.002249,-0.002613
3.459932,-0.000193,-0.000783,-0.002287,-0.002641
3.464931,-0.000205,-0.000799,-0.002325,-0.002685
3.469931,-0.000216,-0.000810,-0.002359,-0.002714
3.474931,-0.000228,-0.000826,-0.002384,-0.002748
3.479930,-0.000240,-0.000837,-0.002394,-0.002761
3.484930,-0.000252,-0.000854,-0.002389,-0.002761
3.489929,-0.000264,-0.000865,-0.002369,-0.002748
3.494929,-0.000276,-0.000881,-0.002339,-0.002715
3.499929,-0.000287,-0.000892,-0.002303,-0.002687
3.504928,-0.000299,-0.000908,-0.002264,-0.002640
3.509928,-0.000310,-0.000919,-0.002221,-0.002607
3.514928,-0.000321,-0.000934,-0.002168,-0.002550
3.519927,-0.000332,-0.000944,-0.002099,-0.002501
3.524927,-0.000342,-0.000959,-0.002006,-0.002402
3.529927,-0.000352,-0.000969,-0.001890,-0.002318
3.534926,-0.000361,-0.000982,-0.001750,-0.002162
3.539926,-0.000369,-0.000991,-0.001588,-0.002039
3.544925,-0.000376,-0.001003,-0.001406,-0.001828
3.549925,-0.000383,-0.001010,-0.001211,-0.001675
3.554925,-0.000388,-0.001019,-0.001010,-0.001433
3.559924,-0.000393,-0.001025,-0.000811,-0.001272
3.564924,-0.000396,-0.001032,-0.000616,-0.001035
3.569924,-0.000399,-0.001036,-0.000427,-0.000880
3.574923,-0.000400,-0.001041,-0.000247,-0.000657
3.579923,-0.000401,-0.001043,-0.000079,-0.000517
3.584923,-0.000401,-0.001046,0.000079,-0.000321
3.589922,-0.000400,-0.001047,0.000223,-0.000201
3.594922,-0.000398,-0.001048,0.000358,-0.000034
3.599921,-0.000396,-0.001048,0.000485,0.000070
3.604921,-0.000393,-0.001047,0.000608,0.000221
3.609921,-0.000390,-0.001046,0.000727,0.000318
3.614920,-0.000386,-0.001044,0.000842,0.000459
3.619920,-0.000382,-0.001042,0.000954,0.000551
3.624920,-0.000376,-0.001039,0.001063,0.000684
3.629919,-0.000371,-0.001036,0.001169,0.000769
3.634919,-0.000365,-0.001031,0.001275,0.000896
3.639919,-0.000358,-0.001027,0.001383,0.000983
3.644918,-0.000351,-0.001021,0.001491,0.001113
3.649918,-0.000343,-0.001017,0.001602,0.001200
3.654917,-0.000335,-0.001009,0.001717,0.001336
3.659917,-0.000326,-0.001004,0.001837,0.001430
3.664917,-0.000316,-0.000995,0.001963,0.001579
3.669916,-0.000306,-0.000989,0.002095,0.001682
3.674916,-0.000295,-0.000978,0.002236,0.001847
3.679916,-0.000283,-0.000971,0.002384,0.001964
3.684915,-0.000271,-0.000958,0.002535,0.002145
3.689915,-0.000258,-0.000950,0.002688,0.002267
3.694915,-0.000244,-0.000936,0.002840,0.002452
3.699914,-0.000229,-0.000926,0.002989,0.002573
3.704914,-0.000214,-0.000910,0.003133,0.002750
3.709913,-0.000198,-0.000899,0.003270,0.002864
3.714913,-0.000181,-0.000881,0.003398,0.003025
3.719913,-0.000164,-0.000869,0.003515,0.003123
3.724912,-0.000146,-0.000850,0.003619,0.003257
3.729912,-0.000127,-0.000837,0.003712,0.003336
3.734912,-0.000109,-0.000817,0.003789,0.003440
3.739911,-0.000090,-0.000803,0.003845,0.003495
3.744911,-0.000070,-0.000782,0.003877,0.003549
3.749911,-0.000051,-0.000768,0.003883,0.003565
3.754910,-0.000031,-0.000746,0.003863,0.003558
3.759910,-0.000012,-0.000732,0.003819,0.003532
3.764910,0.000007,-0.000711,0.003752,0.003466
3.769909,0.000025,-0.000697,0.003664,0.003404
3.774909,0.000043,-0.000677,0.003558,0.003288
3.779908,0.000061,-0.000664,0.003436,0.003196
3.784908,0.000077,-0.000645,0.003301,0.003041
3.789908,0.000093,-0.000633,0.003158,0.002929
3.794907,0.000109,-0.000616,0.003010,0.002755
3.799907,0.000123,-0.000605,0.002858,0.002635
3.804907,0.000137,-0.000589,0.002709,0.002455
3.809906,0.000150,-0.000580,0.002568,0.002339
3.814906,0.000163,-0.000566,0.002436,0.002176
3.819906,0.000175,-0.000557,0.002316,0.002077
3.824905,0.000186,-0.000545,0.002204,0.001940
3.829905,0.000197,-0.000538,0.002099,0.001854
3.834904,0.000207,-0.000527,0.001997,0.001731
3.839904,0.000216,-0.000520,0.001898,0.001652
3.844904,0.000226,-0.000510,0.001797,0.001534
3.849903,0.000234,-0.000504,0.001693,0.001452
3.854903,0.000242,-0.000496,0.001584,0.001326
3.859903,0.000250,-0.000490,0.001470,0.001237
3.864902,0.000257,-0.000483,0.001355,0.001099
3.869902,0.000263,-0.000479,0.001245,0.001009
3.874902,0.000269,-0.000473,0.001143,0.000882
3.879901,0.000275,-0.000470,0.001052,0.000806
3.884901,0.000280,-0.000465,0.000970,0.000704
3.889900,0.000284,-0.000462,0.000896,0.000643
3.894900,0.000289,-0.000459,0.000828,0.000559
3.899900,0.000293,-0.000457,0.000764,0.000507
3.904899,0.000296,-0.000454,0.000706,0.000436
3.909899,0.000300,-0.000452,0.000649,0.000391
3.914899,0.000303,-0.000450,0.000592,0.000323
3.919898,0.000306,-0.000448,0.000537,0.000278
3.924898,0.000308,-0.000447,0.000485,0.000215
3.929898,0.000310,-0.000446,0.000435,0.000175
3.934897,0.000312,-0.000445,0.000389,0.000119
3.939897,0.000314,-0.000445,0.000345,0.000083
3.944896,0.000316,-0.000444,0.000305,0.000032
3.949896,0.000317,-0.000444,0.000271,0.000003
3.954896,0.000318,-0.000444,0.000245,-0.000032
3.959895,0.000320,-0.000444,0.000228,-0.000050
3.964895,0.000321,-0.000445,0.000222,-0.000063
3.969895,0.000322,-0.000445,0.000229,-0.000062
3.974894,0.000323,-0.000445,0.000245,-0.000046
3.979894,0.000324,-0.000446,0.000266,-0.000030
3.984894,0.000326,-0.000446,0.000292,-0.000001
3.989893,0.000327,-0.000446,0.000319,0.000020
3.994893,0.000329,-0.000445,0.000349,0.000055
3.999892,0.000331,-0.000445,0.000382,0.000080
4.004892,0.000333,-0.000445,0.000421,0.000123
4.009892,0.000335,-0.000444,0.000470,0.000158
4.014892,0.000338,-0.000443,0.000533,0.000224
4.019891,0.000341,-0.000442,0.000616,0.000280
4.024891,0.000344,-0.000440,0.000733,0.000394
4.029891,0.000348,-0.000439,0.000904,0.000504
4.034890,0.000353,-0.000435,0.001157,0.000749
4.039890,0.000360,-0.000432,0.001530,0.000991
4.044889,0.000369,-0.000425,0.002066,0.001527
4.049889,0.000382,-0.000418,0.002805,0.002028
4.054889,0.000399,-0.000404,0.003798,0.003063
4.059888,0.000421,-0.000391,0.005091,0.003976
4.064888,0.000452,-0.000364,0.006703,0.005719
4.069888,0.000491,-0.000340,0.008642,0.007133
4.074887,0.000541,-0.000292,0.010943,0.009669
4.079887,0.000603,-0.000252,0.013633,0.011662
4.084887,0.000681,-0.000175,0.016756,0.015150
4.089886,0.000775,-0.000112,0.020291,0.017801
4.094886,0.000888,0.000004,0.024256,0.022295
4.099885,0.001022,0.000096,0.028644,0.025625
4.104885,0.001180,0.000261,0.033468,0.031132
4.109885,0.001363,0.000389,0.038783,0.035190
4.114884,0.001574,0.000613,0.044586,0.041869
4.119884,0.001816,0.000786,0.050835,0.046672
4.124884,0.002090,0.001081,0.057587,0.054480
4.129883,0.002399,0.001304,0.064771,0.060035
4.134883,0.002746,0.001682,0.072420,0.068944
4.139883,0.003132,0.001964,0.080552,0.075265
4.144882,0.003560,0.002435,0.089119,0.085266
4.149882,0.004033,0.002784,0.098145,0.092310
4.154881,0.004552,0.003359,0.107538,0.103332
4.159881,0.005119,0.003780,0.117395,0.111014
4.164881,0.005737,0.004470,0.127805,0.123200
4.169880,0.006408,0.004972,0.138681,0.131720
4.174880,0.007136,0.005788,0.150074,0.145130
4.179880,0.007921,0.006378,0.161779,0.154352
4.184879,0.008766,0.007332,0.173745,0.168459
4.189879,0.009671,0.008016,0.186129,0.178213
4.194879,0.010640,0.009115,0.198897,0.193255
4.199878,0.011674,0.009898,0.212158,0.203704
4.204878,0.012776,0.011152,0.225790,0.219811
4.209877,0.013946,0.012042,0.239728,0.230782
4.214877,0.015188,0.013461,0.254154,0.247861
4.219877,0.016503,0.014464,0.269039,0.259651
4.224876,0.017894,0.016058,0.284136,0.277601
4.229876,0.019361,0.017180,0.299520,0.289814
4.234876,0.020905,0.018956,0.315128,0.308366
4.239875,0.022528,0.020202,0.331083,0.321000
4.244875,0.024232,0.022167,0.347237,0.340309
4.249875,0.026017,0.023541,0.363446,0.353209
4.254874,0.027883,0.025699,0.379791,0.372697
4.259874,0.029832,0.027203,0.396361,0.385873
4.264874,0.031864,0.029558,0.413091,0.405862
4.269873,0.033980,0.031195,0.430001,0.419309
4.274873,0.036181,0.033752,0.447093,0.439716
4.279872,0.038468,0.035524,0.464197,0.453349
4.284872,0.040841,0.038285,0.481531,0.474033
4.289872,0.043300,0.040195,0.498893,0.487954
4.294871,0.045847,0.043165,0.516120,0.508611
4.299871,0.048479,0.045213,0.533373,0.522319
4.304871,0.051198,0.048388,0.550895,0.543292
4.309870,0.054005,0.050576,0.568489,0.557366
4.314870,0.056900,0.053962,0.585802,0.578216
4.319870,0.059880,0.056288,0.602968,0.591943
4.324869,0.062946,0.059881,0.620016,0.612418
4.329869,0.066098,0.062344,0.637048,0.626062
4.334868,0.069333,0.066141,0.653870,0.646327
4.339868,0.072653,0.068740,0.670673,0.659770
4.344868,0.076057,0.072739,0.687405,0.679839
4.349867,0.079544,0.075471,0.704062,0.693196
4.354867,0.083114,0.079670,0.720658,0.713105
4.359867,0.086767,0.082536,0.737195,0.726361
4.364866,0.090502,0.086934,0.753560,0.746049
4.369866,0.094318,0.089931,0.769696,0.759011
4.374866,0.098214,0.094523,0.785593,0.778139
4.379865,0.102190,0.097649,0.801371,0.790767
4.384865,0.106244,0.102431,0.817164,0.809765
4.389864,0.110377,0.105683,0.832671,0.822243
4.394864,0.114585,0.110653,0.847763,0.840435
4.399864,0.118869,0.114026,0.862752,0.852419
4.404863,0.123228,0.119177,0.877677,0.870394
4.409863,0.127660,0.122670,0.892392,0.882190
4.414863,0.132166,0.127999,0.906926,0.899731
4.419862,0.136743,0.131609,0.921216,0.911239
4.424862,0.141392,0.137111,0.935258,0.928158
4.429862,0.146110,0.140834,0.949141,0.939305
4.434861,0.150897,0.146503,0.962925,0.955872
4.439861,0.155752,0.150338,0.976518,0.966762
4.444860,0.160675,0.156171,0.989854,0.982849
4.449860,0.165663,0.160113,1.002883,0.993306
4.454860,0.170717,0.166104,1.015801,1.008865
4.459859,0.175834,0.170149,1.028617,1.019159
4.464859,0.181015,0.176295,1.041247,1.034381
4.469859,0.186259,0.180442,1.053636,1.044314
4.474858,0.191564,0.186738,1.065956,1.059143
4.479858,0.196930,0.190984,1.078064,1.068894
4.484858,0.202356,0.197426,1.090069,1.083294
4.489857,0.207842,0.201769,1.101931,1.092833
4.494857,0.213387,0.208354,1.113476,1.106744
4.499856,0.218989,0.212790,1.124910,1.115907
4.504856,0.224647,0.219513,1.136171,1.129459
4.509856,0.230361,0.224040,1.147267,1.138337
4.514855,0.236130,0.230896,1.158233,1.151522
4.519855,0.241954,0.235511,1.169009,1.160171
4.524855,0.247831,0.242498,1.179542,1.172842
4.529854,0.253759,0.247197,1.189874,1.181124
4.534854,0.259739,0.254308,1.200027,1.193312
4.539854,0.265770,0.259090,1.210176,1.201435
4.544853,0.271851,0.266323,1.220138,1.213431
4.549853,0.277981,0.271184,1.229924,1.221281
4.554852,0.284159,0.278535,1.239489,1.232780
4.559852,0.290385,0.283474,1.248935,1.240329
4.564852,0.296658,0.290938,1.258272,1.251533
4.569851,0.302977,0.295952,1.267498,1.258933
4.574851,0.309342,0.303527,1.276599,1.269830
4.579851,0.315752,0.308614,1.285621,1.277031
4.584850,0.322207,0.316297,1.294611,1.287795
4.589850,0.328707,0.321456,1.303515,1.294914
4.594850,0.335251,0.329246,1.312280,1.305427
4.599849,0.341838,0.334475,1.320938,1.312347
4.604849,0.348468,0.342369,1.329464,1.322553
4.609848,0.355141,0.347666,1.337838,1.329245
4.614848,0.361855,0.355662,1.346129,1.339163
4.619848,0.368610,0.361025,1.354386,1.345739
4.624847,0.375407,0.369119,1.362620,1.355581
4.629847,0.382245,0.374548,1.370776,1.362087
4.634847,0.389123,0.382740,1.378833,1.371729
4.639846,0.396041,0.388233,1.386852,1.378105
4.644846,0.402999,0.396521,1.394788,1.387588
4.649846,0.409997,0.402077,1.402647,1.393829
4.654845,0.417033,0.410459,1.410482,1.403168
4.659845,0.424109,0.416078,1.418313,1.409410
4.664845,0.431224,0.424553,1.426120,1.418713
4.669844,0.438378,0.430234,1.433901,1.424909
4.674844,0.445571,0.438802,1.441558,1.434055
4.679843,0.452801,0.444544,1.449098,1.440052
4.684843,0.460069,0.453202,1.456603,1.448964
4.689843,0.467375,0.459004,1.464091,1.454888
4.694842,0.474718,0.467751,1.471612,1.463839
4.699842,0.482098,0.473613,1.479168,1.469829
4.704842,0.489517,0.482450,1.486710,1.478821
4.709841,0.496973,0.488371,1.494229,1.484787
4.714841,0.504467,0.497297,1.501780,1.493735
4.719841,0.511998,0.503278,1.509336,1.499743
4.724840,0.519567,0.512295,1.516781,1.508613
4.729840,0.527173,0.518335,1.524147,1.514458
4.734839,0.534816,0.527439,1.531523,1.523219
4.739839,0.542496,0.533538,1.538986,1.529136
4.744839,0.550213,0.542730,1.546354,1.537924
4.749838,0.557967,0.548888,1.553670,1.543724
